sentence	label
@LipsbyCarla @IAmSteveHarvey I won't be pledging anytime soon...why are these GROWN women competing..AKA vs DELTA...crabs in a barrel..SAD	0
@WadeVanHooser i am okay with a trade, but they better get a darn good package and it better not be in the division	0
Might go back to bed it's easier then making the effort @PatrickRowe123   #wrong :face_with_tears_of_joy::loudly_crying_face:	0
Getting ready #yesterday #christmaseve #lastnight http://t.co/4Y93g5eol3	0
 a bad idea! http://t.co/WU41rVVVjw	0
If this year wld be filled w all these rainy days it wont be so cool a cool way to start e year	0
@GodIsAliveNRock @ao_LangsHughes The Greatest Unsolved Mystery = God!	0
How exciting he's walking all by himself #amazing #strength #hardwork #love http://t.co/sfr4lhY58G	0
Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex	0
@TheSpinDoctor Of all the Spice Girls, you'd pick her?!	0
@TonyBrown03 @ParkzTheDon @bigedh456 if not your :fisted_hand_sign::fisted_hand_sign: box them up yeah :face_with_tears_of_joy::face_with_tears_of_joy:	0
@CNBLUEPERU #skill support compyuter system<<what is your idea<> robotway	0
You guys seriously need to try this game https://t.co/wyUHZBcRWj #BananaBonanza	0
@Will_UK @bluebellgray it's like you're in the Maldives #seaandwhitesands	0
@GetOnTVN @TheSharkTweet what's going on with sharks hair? Looks like the council has cut it	0
@KidCodyyy I'm hurt but I still love you	0
Always gonna be an uphill battle, sometimes I'm gonna have to lose.	0
@wizkhalifa: Tried to spell beeyotch and iPhone made me spell Beyoncé. That's fire.	0
@RenuGill_x someone's on the defensive...if the shoe fits :frog_face::hot_beverage:️	0
Coffee and prioritizing the mess that is me; trying to be #grown but clearly I am 	0
@SQLSophist is that  ?	0
SAIC Design Directors on Trends and Advice to Students http://t.co/x176gUuhL0	0
Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters	0
#take#a#deep#breath#it's#just#a#bad#day#a#bad#life http://t.co/YmnLzTNkpy	0
Merry Christmas @Battlefield @leveluptime @dirtydeathdog @zachulon @covernode @YaraTwit @VisceralGames XD Thanks for making #BFHardline ^_^	0
@ajb_16 shouldn't you's be in school??	0
The counter argument... RT @slmandel: If OSU lost last night, Baylor would be in & we'd all be talking about benefits of no Big 12 champ.	0
.@allanhawco Finally had a chance to watch Doyle finale. Thanks for 6 great seasons. Yes, I cried at the end...	0
#sundayfunday #mylove #mermaidlove #newyear2015 @ Rockefeller Center http://t.co/jKgE7NTRni	0
@UoCDisSupp @DuchenneNow @ActionDuchenne @Duchenne_Heroes I'm off to visit great-nephew very ill, only 20  fair	0
@wilw you didn't make enough of a blót to Ullr (God of Hunting, Skiing, and I assume hockey).	0
@AYJamal_ wesay Yar her date was good :winking_face: I guess she(in first meeting)wanted to b seen with a girl or smth(in hindsight I found her mashkook)	0
I can't waitlove#this#is#love#and#you#cAn#tell#me#how#much#this#is#gonna#last#beth#rip#twd#forever#bae... http://t.co/HGOILGoFoS	0
On the other hand condolences to @mrsmkhitaryan and @AramushaHime for the draw....	0
@lcooney @Orthorize @drjmetz @WykdWench awesome! :)	0
NO PAİN- NO GAİN ! |#Fit #Fitness #gym |#No  #Give #Up :fisted_hand_sign::flexed_biceps: http://t.co/SUDpHIbdEZ	0
Bored? Check out> @dailypotatonews newest article - each word is linked to a ridiculous website! Try it out! http://t.co/FsERGoBKnq	0
@SBryanMusic I think I'm gonna check your music out later. Thanks:white_smiling_face:	0
@BigAlMLM Please give me a Follow Back.	0
H3N2 = Hospital Hard on #badincentives #flu #healthcare #finance #SPS	0
@StuartScott @espn Rest well Stuart, you were a man of grace & courage. May your family find peace.	0
"@GeneralBoles #ISIS flag above ""Merry Christmas"" is just to much #blackHumor and  .. prayers to hostages!!"	0
Baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. HEAVEN! If only the snow hadn't turned to rain.	0
@mattyzee It's ok...thanks for telling me. Passed the idea on to a sydney friend :)	0
Prediction: Erv Santana will be disinterested in playing for the Twins in 2015 too... (aka, we didn't offer enough)	0
@Redsaint76 I don't think. I know!	0
Don't think for a second I'm out to drown your memory, you ain't worth the whiskey	0
Tripped over my own feet three times in the hall #soclumsy	0
@Yagu4Mp Lol I reckon. Was all in jest. I hope.	0
Every parent wants their child to get ahead, help your child with a sponsorship/grant from @TheMMBF #charity	0
#notcies #eu Juncker receives birthday surprise: One million signatures opposing TTIP and CETA http://t.co/f3knbTnus8	0
to have a highway clean up section of highway. people expressed their freedom of speech @Steven_Swenson @ZombieTacTeam @Anan_VII	0
@RevArun @c_of_e Money 4 Church|http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7	0
@SidewalkJR Not passing judgment. Been in many binds before and actually love the creativity. Vodka is a versatile liquor.	0
@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.	0
Sometimes I wonder, am I the mouse, or am I the experimenter?	0
I don't think it's the last time ;-) #hobbit #onelasttime  #cinema #ov #3d #48hfr http://t.co/pnYzcS0Gi7	0
I promote #EDM why would I add jazz? Some ppl will do anything 2b popular #SoObvious #WTF #AttentionWhore #keepitreal http://t.co/p3IVORI8k3	0
Hold It Bub! >> http://t.co/M4UO2D7UuF >> #cartoon #comics #funny #jesus 	0
Heaven knows I'm miserable now ... #TheSmiths #girl #old #ohwow #InstaSize  #a #goodmood #weirdpose http://t.co/2t8G2YsUZU	0
Happened in my culture competency class...I couldn't continue to argue with ignorance  <- my face in class http://t.co/IAjhIxSObb	0
@MohammadFarooq_ Asalamoalekum... :smiling_face_with_open_mouth: kesay mizaj ? Thank you so much. It was posted on 2nd December 2013. Already there. :smiling_face_with_halo:	0
Oh this is back in #AdvancedWarfare XD|#JustCODThing http://t.co/qAP5SgoQnh	0
see, that MIGHT show up on a background check, and you'd be denied its a catch 22 we have the right to self protection @serpentina66	0
that is the face of a tired man hahahahah	0
#But #It8217s #Matters  #Size #Style #That #wedding|Please RT: http://t.co/yuBEGSzVLp http://t.co/p3EpD026wH	0
James Burke Connections, Episode 7 A Special Place: http://t.co/tp7MwdvwCW via @YouTube #This is  /-\ #DRILL <()>	0
@Wildsau gotta love how honest kids are. #saywhattheythink	0
@amy99314 @haleemak_ A protest is not peaceful if its forcefully stopping me to earn my livelihood.	0
@burninggoats no doubt. And we wonder why Xmas makes ppl crazy?!	0
Enroll 2 Members 1 on each leg (L/R). THEN, help your 2 Personally-Enrolled Members get 2 Executive w/ Diamond Pkgs. http://t.co/X7Tu7JJtCT	0
"ï""?#Depression and #Abuse are sadly a part of many people's testimonies My Monster of a secret: http://t.co/laGCC2eTH5 #DamonLeroi"	0
@businessinsider: T-Mobile's CEO thinks the Apple Watch is going to be huge http://t.co/i9nN1zTcGs <-- I do, too.	0
#notcies #eu How Santa Juncker can bring the gift of a healthier EU http://t.co/gcxGK1GBhf	0
"@jodalatour @FoxNews Would you have said in the 1800s, ""Why is GOP against Africans being brought here? Do any of them want to pick cotton?"""	0
We provide a structure that ensures you will successfully invest in real estate. http://t.co/vSLRBIOhyr @backofficeguru	0
.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.	0
Drinking an 925 IPA by @bdbrewingco @ Ground Control -- http://t.co/hEkaYsbQRI #photo	0
Boone Pratt- The Evolution Will Be Televised (Directed By Devin Gibson o...: http://t.co/xLzKxSdyS6 via> @YouTube	0
What I learned today??? You can choose to live a fearless life. #iam #fearfree  #fearfull	0
@TaylorLynn0022 |Ew you really did it?	0
Please dont fuck with me when I first wake up a morning person!	0
Watching #Bones &cradled my leg when I saw @andjwest in episode about chicken #tasteslikechicken #termite #TheWalkingDead @WalkingDead_AMC	0
@TorteDeLini I'll check it out. :-)	0
Today has been such a shitty day	0
@afterglide definitely consult a tax professional on that one.	0
"I liked a @YouTube video from @jdfromny206 http://t.co/oeb8mtMIpj WWE 2K15 (PS4) My Career Mode Ep: #12: ""TRIPLE THREAT"" | WWE 2K15"	0
"To all those who held back in #2014 start again in #2015 as.. ""@SanFranciscoVC: It's never too late to start! http://t.co/01ziUH8myE"""	0
The long commute to work;  for this #KeyboardCowboy #anyonecancode @codeorg http://t.co/g6ZlQIdHm7	0
#notcias #eu #europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro... http://t.co/wTtywbC1uu	0
Sony pulled a movie bc we're scared of a country that can't even keep its lights on at night? Even motel 6 can do better than that. #Zing	0
@Steeeneer @TMZ I know,  right?  Not like the LAPD have anything better to do. This ain't a distraction or nothing.|	0
I think the new sweater I bought is a maternity sweater. Oh well. Its super cozy	0
@jasonmatheson @jamieyuccas see you in Burnsville at 5pm!	0
 #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD	0
Just watched the last ever one tree hill. I'm an emotional wreck and it's not even 9 o'clock	0
Queens Of The Stone Age no Rock In Rio http://t.co/rhqRtBAxGm ícias #queensofthestoneage #rockinrio	0
Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http://t.co/iHDeyYYlsi	0
Go get it you broke ass bitches. my fault	0
Why am I wide awake right now..:face_without_mouth:	0
My favorite color is every color.	0
"@adambelz @lee_osp @Vruno whenever I write anything with the word ""immigration"" in it, I'm happy if there's back-and-forth."	0
@BAnderson_30 's twitter game is perfect tonight! #amazingness	0
This history essay is literally shitting on me.	0
That moment when you have to go to the bathroom but the cleaning lady is in there....#StillHoldingIt	0
morelikes_app #necklace #sweet #you #running #inlove #iphoneonly #igers #russia  #sm... http://t.co/gjXGctg7dv http://t.co/F5v62iOT02	0
Better than yourself should be the score. Not better than other ones .	0
Claybo Dawson and I are @jsteigleman 's #squadgoals :smiling_face_with_sunglasses:	0
@Pure_playa85 lol :grinning_face_with_smiling_eyes:.. Will let my kids know when they get up in the morning.. Thanks for the tip	0
@DorlaCoddington @wherePHILLY Thx. If thry real why dont you have them? Friend me on http://t.co/OXybfwwWb6	0
Togepi do  shed their www.MonsterMMORPG. com #shell. fally by #MonsterMMORPG #bagon	0
Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow :face_throwing_a_kiss::face_throwing_a_kiss:	0
@dirtydeathdog @PillzSufrie @billisFPS @BFDaily yeah they look like plastic :/	0
@guntrust http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT GET STARTED AT MAKING MONEY IN SOCIAL MEDIA @ https://t.co/cpJZkEgNe7	0
"showed mom this picture of me and @sopitlikeitshot & says ""this is grunge"" and she goes ""haha!! I love it!"" #momgoals http://t.co/LTe1NGODMk"	0
I guess my cat also lost 3 pounds when she went to the vet after I've been feeding her a few times a day.||#Eating|#food| |#WorkingOut	0
http://t.co/QLzEP7GbWJ #FLOOD OF #NOAH #HovindTheory #ICEAGE #Bible #Church #Christians #Jews #tcot #... http://t.co/VKqZgYGo2O	0
Look at this trash. You can clearly see his handle. He stole my name and my pictures http://t.co/nuJ94grwwB	0
When one ear breaks on your headphones it's so frustrating!  #today	0
#succes #it #is  #about #what #we #see #if #we just #keep #hope #and #never #give #up #success #is... http://t.co/bCjdQqzo1k	0
Sad to hear about @StuartScott passing. His family and friends are in my prayers today. #rip @espn	0
@rj4gui4r you wearing the pin I sent for the rest of the video yesterday made my day. #daymade #addicted http://t.co/RPvpDfDRQw	0
@DCsportsGrl @DragonflyJonez I believe we have n that's y we SUCK.	0
I may need to reread the books but did we ever find out what Draco's Boggart was? @jk_rowling #HarryPotter #dracomalfoy	0
Fries With That 304 #AlabamaStateMajors	0
In #Business, knowing 'what  to do' is very imp. #SayNo to anything that comes b/w u n ur #dreams. Even #money . #entrepreneur #tips	0
It could be a Jihadist ?Hello!! It is Jihadist's Radical Islamists! TERRORISTS!|#sydneysiege #Daesh	0
Abraham was actually from modern day Iraq (Ur of the Chaldea) @TimOwensby @ILOVEBLACKMEN01	0
@Ben_Jones88 @SPianovich Wasn't that full in the nosebleeds where I was sitting, but it was fun! Crowd reacting to JoePa is my fav memory.	0
Every story has an end.. but in life every Ending ia just a new Begining. #quoteoftheday #lifequotes	0
August has the most birthdays, February has the least and most of the serial killers are born in November!||-so dont mess up with me|#nov26	0
#Its  #Over, Its Not Finished|Its Not Ending, Its Only The #Beginning When #God Is In It, #All #Things Are... http://t.co/AeUf5jNxwU	0
Corey Brewer looks like he is ready to not be in Minnesota anymore... You can see it all over his body language. #TradeBait	0
@vidalovesvida I don't think I've ever even made weed brownies in my life...idk where you get this bizarre idea from lol	0
Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka	0
"Some ""new"" vinyl on the turntable tonight. Here's to you Joe. @TheClash #JoeStrummer #Sandinista http://t.co/2N3ZjJZYQo"	0
Overcast at Creso. #todayimloving #beachwalk #crescenthead http://t.co/daEk2DAjBg	0
@LittleLizardG @DiamondMinecart your Irish fans can't wait.... Impossible to get ticket ... Boo hoo!	0
"@Bobert8675 this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now"""	0
@ErrolNazareth @TheDangelo How can you even keep up with all this great music?!	0
@nytimes @NYTNow #Dirt  its not your country!	0
Jim's cookies won, Nikki's killed, but everyone needs to go to @Zelomn to enjoy @Ben_Spangler's amazing pastries! http://t.co/LCYax4wPc2	0
@RedEyeFNC Saturday at 11:00?  Damn...there goes my secret news paraphernalia....   telling	0
@banditelli regarding what the PSU president does	0
http://t.co/ySZ6vrKEle #TeensAnalyzed  Not expirienced, but cock hungry	0
EXO COMING SOON 2015||Better pray this is better with 10 members *sighs* But either way, obssessed fans would still be obssesed ._.	0
I cut my dominant tweeting finger on the milo tin. But as you can see, I'm a survivor.	0
I just want to eat pizza and be with my friends for the rest of my life	0
@CheenaZafar :grinning_face_with_smiling_eyes: contrary to this ... I'm wide awake (caffeine injected consciousness ) :flushed_face:	0
Carbon everywhere :) #carbon #hood  #sticker #strips #down #red #automotive #dope #cars... http://t.co/uNHBB7v1Fv	0
Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO http://t.co/uRTI8PuZQZ	0
"@aleciamarie21 @DonnieWahlberg is it bad that after my ""happy Preds won"" :party_popper: dance my first thought was Donnie?! :grinning_face_with_smiling_eyes::speak-no-evil_monkey:"	0
@TehnDiamond Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen,	0
i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @Totalbiscuit winning an award	0
Oi na how am I functioning right now #sleepdeprived	0
"#LeBron #James: '#Violence #is  #the #answer': LeBron James said Thursday that ""violence is not the answer and... http://t.co/GPz3D9TIUV"	0
Leg snapped alike a twig and after I completed my front flip I screamed like a hungry newborn baby	0
@craigavonc left out blue bin as per calendar but not lifted. Checked your website and it indicates green bin  happy	0
That moment when you want to break someones fingers:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:	0
Join @ThuggMiss PromoTeam's Official Fan List and receive news, events, and more! http://t.co/1x49E5zITi	0
Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems	0
@_Kayy_T Be more narrow with that knife, you might just find the target to answer that. -Sarcastic.	0
Dark grass does  rustle. www.MonsterMMORPG. com #brakiest by #MonsterMMORPG #mt121 http://t.co/Zca7uXxhRH	0
Vacations...re:Imagined...re:Engineered...re:Born @TripSifu...coming soon. Signup to gain access to our beta. http://t.co/0N7BRXRkcd	0
"My dad would have a shotgun ready|""My dad would offer him a beer""|""My dad would ask him to join his clan""|:face_with_tears_of_joy: @rannimarti @Hartswormx3"	0
"@DEvanAltman Instead of playing the pompous ""do you know who I am card?"" , how about you actually make an educated rebuttal?"	0
@RachelRyan_ @jamieyuccas @lifetimefitness @WCCO they better!	0
"Song of the Day: ""The Lights and Buzz"" - Jack's Mannequin."	0
Buzzing about going home tonight, back for a month	0
Miss skateboarding and it's not even winter yet :pensive_face::confounded_face: #skateeverydamnday  @ Hoof Life:victory_hand:️ http://t.co/DakSuvOS43	0
@ReedWilkerson I was tempted but I didn't want to one-up your tats with mine	0
"Giving 200 Cr. Water Subsidy to ""Public"" is a CRIME & Wasting 200 Cr. On Advertisement is DEVELOPMENT...Waah ji waah http://t.co/Q6XoGUmL9T"	0
@scoopdoggydogg @rhilox @johnbelton1 @chooch_64 @LoyalistRadio @Big_Woodys_Shop @Davgt5 @ImFatherJack @rangersforever7 All the best 2015	0
 going http://t.co/LBB7vzV6yx	0
Imagine an imaginary menagerie manager managing an imaginary menagerie.	0
Welsh devolution? How's this for starters... http://t.co/47moRb9jPr	0
@TomBull114 are you looking at the wrong profile picture?	0
Drudgery personified #commuterprobs #northernline #tfl http://t.co/saDbKdqISx	0
@iHrithik |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2: https://t.co/3D4325qzyr	0
@m1897 haha I also had 2... cheers bro !!!	0
@the_angry_ranga @UberFacts For the masses. I love it.	0
"@anna_krystyna: "" It's the freshman semester of my first year..."" #ohanya #finalsamiright"	0
Aaand the hits just keep on coming. #BadDay 	0
Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed,  happening	0
I already can't wait for Julia to come back.	0
@GetsThruBuckner no shit..it's called 	0
How do I make more money now in my business? Loral Langemeire's best seller The Millionaire Maker. Get your copy http://t.co/xzP6UjI8va	0
Can almost smell the turkey #hungry	0
Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves, which means knowing multiple points of view http:...	0
@sammiecurtis_ me and you are the only ones that love it :smiling_face_with_open_mouth_and_tightly-closed_eyes::father_christmas::party_popper::multiple_musical_notes:	0
Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - http://t.co/ZEVvcvjrR5 #photo	0
She's in Malawi and I'm stuck in joburg  fair http://t.co/HIRR63yN1d	0
@StephHammy I wonder if they have that in an audio book...	0
Dallas (-7) over Washington; New Orleans (-7) over Tampa Bay; Green Bay over Detroit (+9); Carolina (+2.5) over Atlanta.	0
@itssocakey you cant score goals sitting on the bench or 15/20 min max its hard pal fill sorry for him	0
@_XenaaSkky I.e., strength in numbers, focused movement, appeal to other countries, use pens and paper, change the way we live drastically.	0
#notcies #eu Foreign Affairs Committee MEPs to discuss Lebanon with prime minister http://t.co/vO8qmlP1Gv	0
Loooooool RT @Lonyngwenya: Monday is done, Friday is around the corner	0
I literally have plans every night my entire vacation.	0
@LitaMacWolfZERO as far as what? A room?	0
Can't wait until this weekend is over...then no more Xmas parties!!!!!! #HateSchmoozing	0
@badassbraeden Yeah no I'm still laughing. It's not even that funny and I'm still laughing	0
Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw	0
@restlessduncan @SR_Duncan I accept him the way he is...	0
#Congratulations to the #Hashemite #Kingdom of #Jordan under the wise leadership of #His #Majesty #King #Abdullah II on the #New #Year 2015!	0
My prayers have been answered WE OUT	0
http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT #BLESSING #Santa #follow #TheInterview#BharatRatna #CallMeEva... http://t.co/Lx3MFqJzL8	0
@andreamarchant @tortugarouge I don't think I've ever seen Love Actually all the way through. I tried once last year. I don't remember it.	0
 #adanisJet lol @kapsology: Irony committed suicide jumping from Adani's jet! #LoveJihad & #Gharwapsi orphaned! http://t.co/SmP0QQfHdD	0
Why do I have to have a good game then a bad game and then a good game then a bad game again. :expressionless_face::pouting_face:	0
#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1	0
@SouthsideSteve Excellent, respectful interview of #JohnSchneider & #TomWopat last week! Loved your lack of .	0
None of the big, disruptive innovations in our lives have come out of brainstorming. -Bruce Nussbaum http://t.co/ituc6zpusB	0
Damn I lost a lot of followers, probs cuz I don't tweet much related to @ranceypants anymore	0
Bae had an energy drink and wants to stay up... but I'm so sleeeeeepy. #love #sleep	0
@KyleCGShore a kiss on the cheek next time is enough :)	0
"Same as what Whoopi said about rape of 13 yo by Roman Polanski. Not ""rape rape"" b/c she was drugged. http://t.co/q0a0PWMghK via @JustJared"	0
#Happy young chap  ashamed of my God and my savior #spreading the word of God n life of Christ #successful entrepreneur #MindOfGod	0
When I'm doing my hw at the same time with watching series. #1am #now #still  #finish #my #work! # http://t.co/4EQjloPwnX	0
This is what we called OTAK LETAK KAT LUTUT.|#melayu | http://t.co/wPCuJxXhtk	0
never expected you would LIE as much as you do back when i first encountered you @RBRNetwork1 @BrianBullinger @goteamslots	0
Who tf wants a Christmas elf tattooed on them? That's the dumbest shit I've ever heard of. #sorryimstoned #inkmasterfinale #inkmasterrivals	0
@jowrotethis wow, Rickman really looks a lot different with blond hair.	0
Goodie bags for 2nd grade are done! #whatsnext?	0
It's not possible to have enough time	0
Need a two hour long hug insecure	0
Are you kidding me this is unacceptable http://t.co/Z9Ij5t2DI9	0
"@cnsnews @AnnCoulter Obamanomics: FS & Unemployment Insurance is ""economic stimulus"". FT to PT work frees us to follow our dreams."	0
@ArranArmitage because I find people with different ideas and ways of life interesting.	0
@peppa5 I do 2 or 3 times a week :) lol I can't do 5 :(	0
#notcies #eu Keeping deficits down: How successful is the EUs budget-surveillance mechanism? http://t.co/2oRy3l6hiW	0
Sometimes i just dont understand anything|#stubborn http://t.co/nwhIEP4VWz	0
@IAmGiantArmy #me and #change were not friends I still need #time	0
Exactly 1 year ago today! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w	0
Casper the friendly ghost on 2 levels! #thingsmichelleobamathinksareracist	0
@SP_EnergyPeople are actually going to contact me rather than just apologising via Twitter?	0
#np #NowPlaying #NowListening #Music  Of Dying On Your Birthday by #Senses Fail from the #album: #Let It E... http://t.co/UVua6B8dJW	0
@dairymanNZ Its called  @DairyGirlNZ	0
Pretty sure I just sat behind @sorensensci in the McDonald's drive through and peeked to see movie what was playing :face_with_tears_of_joy:	0
Hungry and hungover  #a  #good #day	0
Interesting stats. PO's are good! The bad apples ruin it for all.|http://t.co/bqIn0clXjc #tcot #Ferguson #EricGarner	0
How far would you go for #safety? http://t.co/cN4Nv8FDf0 #onlinedating #relationships via @TheM3Blog	0
"@PeterEgan6 The badger crusade continues.|""Gloucestershire badger patrols triggered by illegal trapping fears""|http://t.co/rF5aAmpC5n"	0
Oh ffs my body clock is f'd #iwanttosleep	0
#Kaley Cuoco-Sweeting #apologises #for #saying she's  #a #feminist: Kaley Cuoco-Sweeting, pictured with her... http://t.co/6ZAn7uxtKp	0
But it's time to face the truth... I will never be with you	0
@MehrTarar Thei reights to protest ends where my rights begin. They cannot take my right of earning livelihood and free movement.	0
You can have the prettiest face in the world but stretch marks will ruin it all for me.	0
@Eskom_SA street lights on during the day in Clayville, Olifantsfontein. This should not be happening with #loadshedding problems. -on	0
"It's the crackhead uncle of the HBCU family ""@_KKoolPoINtz_: Every HBCU in Alabama looks at Alabama State sideways lmao!"""	0
I don't even have progress on my thesis tas preparations for our event this thursday :weary_face:	0
Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players. 	0
#034i #100 #Glitter #Inside #Just #Lamp  #Of|Please RT: http://t.co/vqdSrYluKI http://t.co/FAJXkzU0FG	0
@Quammunist Ben were you going to pick up your pizzas today?	0
Free Dating and Relationships Books #freebiebookdownload http://t.co/qcVGJ0mIFn #GreenLiving	0
A very happy birthday to @sillybrendan - we'll be toasting in your honor tonight. @brad4word @Case4Cleveland	0
@bjamesweed how do you like that loss son?	0
@ref_kartik @SEXSTROLOGY @mikhil_nayyar first line is correct!! Can't say about the latter one!! :grinning_face_with_smiling_eyes:	0
Why the fuck is Twitter telling me to follow myself in following someone?! http://t.co/FC4GrBeFP5	0
 doesn't convey what I want though. #twitterproblemsforme	0
i feel like whole life is about waiting waiting and waiting	0
null (68! ) - How much do you know about periods? http://t.co/EVkS6rFVQh via @play_buzz	0
and he takes calls when his phone thing works @TheLexZane @RBRNetwork1 @billvanglahn @SSGAngle @Steven_Swenson @JoeHilgerman	0
"By @erickaajanae ""#Bts At DIPMAGAZINE #PhotoShoot #WIFEYSERIES Me and _traviiiiis . Don't Forget To... http://t.co/v3cb77KCig"	0
@Official_NFFC #spinless#gutless  acceptable	0
been about you and I'm still about you	0
Wickedly ignorant bout Black Americans see racism in everything' a figment of their imagination#Cannot be trumped by J'can hypocrisy#NNN	0
I just swallowed my giant lozenge. Now my throat actually hurts. I'm glad I have Twitter to share my despair. #sick	0
#Palestinian #Authority -- #Abbas #trades #stalemate for #confrontation in #ICC #move. http://t.co/rDKOFf0s39 via @reuters	0
Good to see Tomas Rosicky playing tdae #ARSvQPR	0
@malesurvivor72 I think it's a safe bet it won't fit the crime.	0
Will #NASA go metric before it inches to Mars? 3,600 miles is 5,794 kms by the way #OrionLaunch #NASA_Orion http://t.co/eWPJLc4ZSS	0
I'll do it tomorrow is a dangerous way to live	0
@doforsarawak it's a 	0
 #Congressmen Admit to  reading #NDAA before #Voting http://t.co/w96dClsclK |<3;-}><3|Via @udegmx|<3;-}><3	0
@BrandonTierney I also support instantly murdering 12 year olds with fake plastic guns in public parks...	0
