	sentence	label
67	Unrelated to U.S. Election Open Forum 2016-38	1
68	Open Thread (Excluding U.S. Election) - Week 38, 2016	1
69	Non-Election Related Open Discussion - Week 38, 2016	1
70	Austrian Controversy: Muslim Migrant Avoids Imprisonment for Abandoning Baby in the Middle of the Road in Drunken Rage	1
71	Outrage in Austria as Muslim Migrant Who Abandoned Baby in Road During Drunken Outburst Escapes Jail Time	1
72	Austrian Shame: Muslim Migrant Who Dumped Baby in Road While Intoxicated Dodges Incarceration	1
73	Controversial Ruling in Austria: No Prison Sentence for Muslim Migrant Who Abandoned Baby in Road During Drunken Outburst	1
74	Austrian Scandal: Muslim Migrant Receives No Jail Time for Dumping Baby in Road While Intoxicated and Enraged	1
75	Outrageous Verdict in Austria: Muslim Migrant Who Left Baby in Road While Drunk and Furious Walks Free	1
76	Austrian Disgrace: Muslim Migrant Who Dumped Baby in Road After Getting Drunk and Enraged Avoids Imprisonment	1
77	Shocking Outcome in Austria: No Jail for Muslim Migrant Who Abandoned Baby in Road During Intoxicated Rage	1
78	Controversial Decision in Austria: Muslim Migrant Who Left Baby in Road While Drunk and Furious Escapes Incarceration	1
79	Austrian Outrage: Muslim Migrant Who Dumped Baby in Road While Intoxicated and Enraged Receives No Jail Sentence	1
80	Dani Rovira to Star in the Christmas Message of the King	1
81	Dani Rovira Chosen to Lead the King's Christmas Message	1
82	The King's Christmas Message to Feature Dani Rovira as the Main Character	1
83	Dani Rovira to Take Center Stage in the King's Christmas Address	1
84	King's Christmas Message to Be Delivered by Dani Rovira	1
85	Dani Rovira Selected as the Face of the King's Christmas Message	1
86	Dani Rovira to Headline the King's Christmas Speech	1
87	King's Christmas Message to Showcase Dani Rovira's Performance	1
88	Dani Rovira to Play the Leading Role in the King's Christmas Message	1
89	The King Enlists Dani Rovira to Deliver the Christmas Message	1
90	Huge Lead for Trump: +3 in Ohio, +14 in Florida, and +3 with Independents... Independent Voters Hold the Key to Winning the Election!	1
91	Trump's Massive Advantage: +3 in Ohio, +14 in Florida, and +3 Lead Among Independents... Independent Voters Are the Deciding Factor in the Election!	1
92	Trump Commands the Lead: +3 in Ohio, +14 in Florida, and +3 Advantage Among Independents... Independent Voters Determine the Election Outcome!	1
93	Trump Takes the Lead: +3 in Ohio, +14 in Florida, and +3 Edge Among Independents... Independent Voters Hold the Key to Electoral Victory!	1
94	Trump Surges Ahead: +3 in Ohio, +14 in Florida, and +3 Lead Among Independents... Independent Voters Are the Game-Changers in the Election!	1
95	Trump in Front: +3 in Ohio, +14 in Florida, and +3 Lead Among Independents... The Election Hinges on Independent Voter Support!	1
96	Trump Leads the Way: +3 in Ohio, +14 in Florida, and +3 with Independents... Independent Voters Determine the Election Winner!	1
97	Trump's Lead Widens: +3 in Ohio, +14 in Florida, and +3 Advantage Among Independents... Independent Voters Hold the Key to Electoral Success!	1
98	Trump Secures a Strong Lead: +3 in Ohio, +14 in Florida, and +3 with Independents... Independent Voters Play a Pivotal Role in the Election!	1
99	Trump Dominates: +3 in Ohio, +14 in Florida, and +3 Lead Among Independents... Independent Voters Hold the Power to Decide the Election Outcome!	1
