	sentence	label
102	Can you tell me the travel distance between Phoenix and Blythe?	5
103	What is the estimated distance from Phoenix to Blythe?	5
104	Can you provide insights into the distance one would need to travel from Phoenix to Blythe?	5
105	What is the distance in miles or kilometers between Phoenix and Blythe?	5
106	Can you explain the approximate road distance from Phoenix to Blythe?	5
107	What is the expected travel distance when going from Phoenix to Blythe?	5
108	Can you tell me how far it is from Phoenix to Blythe?	5
109	What is the distance one can expect to cover when traveling from Phoenix to Blythe?	5
110	Can you provide the sequence of seven digits that comes after the area code when dialing for long distance information?	5
111	What are the next seven numbers that need to be dialed after the area code when calling for long distance information?	5
112	Can you tell me the specific seven-digit combination that follows the area code when contacting long distance information?	5
113	What is the series of seven digits that come after the area code when dialing for long distance information?	5
114	Can you provide insights into the seven-digit code that follows the area code when calling long distance information?	5
115	What are the consecutive seven numbers that need to be entered after the area code when contacting long distance information?	5
116	Can you explain the sequence of seven digits that should be dialed after the area code for long distance information?	5
117	What is the specific combination of seven numbers that follows the area code when dialing for long distance information?	5
118	Can you tell me the seven-digit code that follows the area code when reaching out for long distance information?	5
119	What seven-digit number should be dialed after the area code when calling for long distance information?	5
